company_id,company_name,country,industry,founded_year,company_age_years,stage,report_year,annual_revenue,gross_profit,net_profit,ebitda,revenue_growth_yoy,profit_margin,current_ratio,debt_equity_ratio,cash_balance,burn_rate_monthly,runway_months,previous_rounds,total_raised,last_round_amount,founder_ownership_pct,founder_experience_years,num_founders,has_board,has_audited_financials,monthly_active_users,monthly_revenue,customer_count,churn_rate,contracts_value,patents_count,financials_complete,documents_uploaded_count,fraud_flags,market_growth_pct,competition_index,country_risk_score,previous_disbursements_count,last_onchain_tx_age_days,onchain_event_count,team_changes_last_year,founder_criminal_flag,kyc_verified,investor_interest_score,success_count,failure_count,success_rate_pct,label_default_12m
C100253,Company_254,India,Energy,2019,6,seed,2025,12.26,0.1,-1.98,0.1,0.588,-0.161,1.7,1.798,0.6,100.0,0.01,0,0.0,0.0,61.56,37,2,1,0,476,1.02,45,0.039,2.01,0,1,7,0,0.083,0.123,0.181,0,307,1,2,0,1,0.039,1,2,61.54,0
C100254,Company_255,Bangladesh,Manufacturing,2005,20,mature,2025,36.81,6.35,-1.77,6.35,0.478,-0.048,0.88,2.649,3.38,100.0,0.03,0,0.0,0.0,14.25,6,3,0,0,492,3.07,52,0.066,4.73,1,1,3,0,0.157,0.298,0.395,7,73,5,1,0,0,0.076,3,1,71.43,0
C100255,Company_256,Kenya,Healthcare,2004,21,series_a,2025,42.23,7.0,5.26,7.0,0.163,0.125,1.92,0.918,4.93,100.0,0.05,1,55434.85,47338.03,38.53,2,3,0,0,506,3.52,55,0.001,4.73,0,1,0,0,0.212,0.195,0.291,3,144,4,3,0,0,0.245,2,2,64.29,0
C100256,Company_257,India,Manufacturing,2002,23,seed,2025,15.16,1.14,-1.95,1.14,-0.637,-0.129,0.95,2.773,5.82,100.0,0.06,2,107645.49,54727.42,72.12,15,1,0,0,497,1.26,45,0.029,7.2,0,1,4,0,0.01,0.336,0.125,1,183,5,2,0,1,0.009,1,2,61.54,0
C100257,Company_258,Canada,AgTech,2016,9,growth,2025,70.38,4.48,14.05,4.48,-0.034,0.2,0.87,2.38,21.41,100.0,0.21,1,126944.5,42969.79,9.28,3,4,0,0,538,5.86,43,0.031,19.21,0,0,6,0,0.136,0.186,0.8,6,91,0,2,0,1,0.094,3,3,62.5,0
C100258,Company_259,Nigeria,Manufacturing,2008,17,mature,2025,45.35,1.55,1.03,1.55,0.109,0.023,1.88,2.722,14.33,100.0,0.14,0,0.0,0.0,11.5,15,4,0,0,561,3.78,45,0.046,20.44,0,0,5,0,0.112,0.54,0.253,7,136,3,4,0,1,0.222,2,1,69.23,0
C100259,Company_260,USA,Fintech,2010,15,growth,2025,33.19,1.42,4.92,1.42,-0.107,0.148,1.57,2.818,7.3,100.0,0.07,1,128238.31,80268.59,2.97,25,2,0,1,523,2.77,47,0.043,1.13,0,1,1,0,0.166,0.397,0.096,1,123,4,4,0,1,0.323,1,0,72.73,0
C100260,Company_261,India,Manufacturing,2020,5,seed,2025,257.42,42.41,-48.64,42.41,-0.026,-0.189,2.33,1.873,32.55,100.0,0.33,2,393083.18,71153.42,26.93,1,1,0,0,437,21.45,55,0.055,79.0,0,1,5,0,0.138,0.181,0.205,5,98,0,3,0,1,0.368,1,3,57.14,0
C100261,Company_262,UK,Fintech,2008,17,series_a,2025,192.67,6.98,18.45,6.98,0.382,0.096,2.9,1.916,81.9,100.0,0.82,2,348080.7,95375.95,38.46,20,2,0,0,482,16.06,45,0.037,30.09,0,1,7,0,0.044,0.152,0.011,6,330,3,0,0,1,0.509,2,2,64.29,0
C100262,Company_263,Kenya,Healthcare,2012,13,growth,2025,73.93,14.4,-9.04,14.4,0.467,-0.122,2.02,1.681,33.88,100.0,0.34,1,40307.27,54879.44,31.02,36,1,1,0,508,6.16,53,0.063,41.9,0,0,3,0,0.098,0.159,0.15,5,333,3,4,0,1,0.384,1,1,66.67,0
C100263,Company_264,Germany,Dairy,2016,9,seed,2025,53.52,9.73,-2.41,9.73,0.52,-0.045,2.92,0.521,6.38,100.0,0.06,0,0.0,0.0,50.63,13,4,1,0,489,4.46,68,0.002,2.13,1,1,0,0,0.086,0.025,0.391,7,161,1,4,0,1,0.108,1,2,61.54,0
C100264,Company_265,Philippines,Energy,2009,16,seed,2025,10.74,0.57,0.13,0.57,0.511,0.012,1.25,2.275,1.19,100.0,0.01,3,359163.6,56613.79,31.84,11,1,0,0,493,0.89,44,0.068,4.88,0,0,2,0,0.107,0.201,0.203,5,234,2,0,0,1,0.114,1,1,66.67,0
C100265,Company_266,USA,Fintech,2021,4,mature,2025,40.34,1.2,5.49,1.2,0.228,0.136,0.93,0.569,18.72,100.0,0.19,1,134690.1,84123.31,53.83,17,4,0,0,495,3.36,49,0.063,9.97,0,0,2,0,0.039,0.184,0.17,3,305,3,0,0,1,0.065,1,1,66.67,0
C100266,Company_267,Bangladesh,E-commerce,2014,11,series_a,2025,24.72,0.91,-3.02,0.91,-0.038,-0.122,1.22,0.745,8.54,100.0,0.09,2,260330.51,96967.8,5.58,24,3,1,0,514,2.06,51,0.075,11.44,0,1,4,0,0.068,0.346,0.453,2,217,5,1,0,1,0.244,2,2,64.29,0
C100267,Company_268,Bangladesh,Software,2020,5,series_a,2025,7.29,0.67,-0.57,0.67,0.248,-0.078,1.75,0.31,0.78,100.0,0.01,2,142221.13,57569.73,17.72,36,2,0,0,450,0.61,46,0.037,4.2,0,1,6,0,0.136,0.49,0.575,3,337,5,1,0,1,0.214,0,1,63.64,0
C100268,Company_269,Nigeria,Energy,2001,24,series_a,2025,96.23,12.09,-19.14,12.09,0.345,-0.199,1.97,1.612,38.02,100.0,0.38,1,162166.6,18751.96,25.4,6,1,0,0,546,8.02,51,0.019,20.82,0,1,4,0,0.038,0.088,0.279,4,75,2,0,0,1,0.033,0,4,50.0,0
C100269,Company_270,UK,Fintech,2005,20,growth,2025,38.75,5.44,0.17,5.44,0.006,0.004,1.69,0.937,5.8,100.0,0.06,0,0.0,0.0,47.06,10,1,0,1,473,3.23,54,0.021,6.42,0,1,4,0,0.079,0.345,0.158,2,197,5,4,0,1,0.108,0,1,63.64,0
C100270,Company_271,India,E-commerce,2002,23,growth,2025,41.33,2.99,-5.25,2.99,0.328,-0.127,1.95,1.59,17.5,100.0,0.17,1,121208.61,25803.9,21.59,39,2,1,1,498,3.44,39,0.081,10.64,0,0,2,0,0.033,0.399,0.074,6,259,0,0,0,1,0.118,1,1,66.67,0
C100271,Company_272,Brazil,Dairy,2011,14,seed,2025,33.14,1.07,-4.05,1.07,-0.004,-0.122,1.02,1.527,2.35,100.0,0.02,2,379017.04,99744.08,6.75,10,1,1,1,504,2.76,58,0.022,18.2,0,0,3,0,0.085,0.154,0.348,0,18,5,2,0,1,0.109,0,1,63.64,0
C100272,Company_273,Bangladesh,Dairy,2011,14,mature,2025,69.67,5.98,-2.66,5.98,0.026,-0.038,2.88,2.551,5.65,100.0,0.06,2,314480.02,32154.21,11.93,3,2,0,1,474,5.81,43,0.056,12.35,0,1,0,0,0.122,0.21,0.157,7,248,5,0,0,1,0.105,2,1,69.23,0
C100273,Company_274,Brazil,Energy,2009,16,growth,2025,45.5,3.71,-0.84,3.71,0.43,-0.018,1.74,0.121,20.36,100.0,0.2,0,0.0,0.0,45.42,24,4,0,0,526,3.79,49,0.027,12.99,0,0,7,0,0.178,0.021,0.208,7,28,3,4,0,1,0.032,0,1,63.64,0
C100274,Company_275,USA,Software,2008,17,series_a,2025,20.77,2.32,3.92,2.32,-0.049,0.189,1.43,2.666,4.82,100.0,0.05,3,476821.46,18755.98,18.8,24,1,0,0,498,1.73,59,0.029,6.18,0,1,5,0,0.208,0.177,0.327,6,129,5,0,0,1,0.269,0,2,58.33,0
C100275,Company_276,USA,Manufacturing,2004,21,mature,2025,28.14,1.06,3.46,1.06,-0.088,0.123,1.3,2.87,11.16,100.0,0.11,0,0.0,0.0,8.5,30,4,1,0,529,2.35,38,0.036,11.04,1,1,7,0,0.012,0.388,0.078,3,306,1,4,0,1,0.212,0,1,63.64,0
C100276,Company_277,Canada,E-commerce,2002,23,seed,2025,28.8,2.34,5.04,2.34,0.164,0.175,1.92,2.372,10.13,100.0,0.1,0,0.0,0.0,43.35,39,1,0,0,523,2.4,63,0.034,3.45,0,1,3,0,0.033,0.373,0.493,4,42,5,1,0,1,0.25,1,1,66.67,0
C100277,Company_278,Germany,Retail,2015,10,growth,2025,97.53,11.68,-4.01,11.68,0.082,-0.041,0.69,0.104,23.38,100.0,0.23,0,0.0,0.0,40.76,1,2,0,0,469,8.13,56,0.061,1.64,0,1,3,0,-0.01,0.395,0.354,6,330,1,0,0,0,0.156,2,2,64.29,0
C100278,Company_279,Kenya,Dairy,2004,21,series_a,2025,24.15,2.5,0.67,2.5,0.017,0.028,2.14,1.583,2.95,100.0,0.03,1,59790.56,41882.34,7.99,6,4,0,0,511,2.01,55,0.007,0.26,0,1,5,0,0.077,0.309,0.478,7,46,0,3,0,1,0.244,2,0,75.0,0
C100279,Company_280,Brazil,Dairy,2008,17,seed,2025,47.44,8.78,4.49,8.78,0.286,0.095,1.62,0.519,1.59,100.0,0.02,0,0.0,0.0,26.36,31,1,0,0,455,3.95,43,0.058,9.59,1,1,7,0,0.061,0.121,0.213,5,140,1,3,0,1,0.121,2,0,75.0,0
C100280,Company_281,Brazil,Fintech,2001,24,series_a,2025,29.72,4.52,2.9,4.52,-0.244,0.098,2.02,0.121,11.39,100.0,0.11,1,168229.52,55479.94,34.56,23,1,1,1,512,2.48,41,0.102,10.26,0,1,4,0,0.017,0.344,0.289,2,194,2,1,0,1,0.076,3,2,66.67,0
C100281,Company_282,Kenya,Logistics,2018,7,series_a,2025,16.71,0.55,0.09,0.55,1.04,0.005,1.66,1.817,4.18,100.0,0.04,0,0.0,0.0,56.3,1,2,0,1,506,1.39,42,0.087,5.53,0,1,5,0,0.0,0.195,0.625,4,237,4,0,0,1,0.207,2,3,60.0,0
C100282,Company_283,UK,Fintech,2017,8,seed,2025,7.65,0.5,0.93,0.5,-0.201,0.122,2.08,1.326,2.43,100.0,0.02,2,292426.26,57927.52,19.9,17,2,0,0,503,0.64,48,0.057,4.45,0,1,3,0,0.222,0.054,0.368,3,342,4,1,0,1,0.195,1,1,66.67,0
C100283,Company_284,Brazil,Dairy,2010,15,series_a,2025,23.55,0.63,0.15,0.63,-0.216,0.006,2.95,0.773,5.53,100.0,0.06,2,121403.06,25591.26,47.58,34,2,1,0,469,1.96,41,0.042,3.17,0,1,0,0,0.163,0.567,0.257,7,57,0,3,0,1,0.328,2,4,56.25,0
C100284,Company_285,Nigeria,AgTech,2020,5,series_a,2025,18.61,0.96,-3.15,0.96,0.016,-0.169,2.69,1.042,5.31,100.0,0.05,2,254656.54,42586.2,9.64,26,2,0,0,497,1.55,38,0.011,6.88,0,1,0,0,0.104,0.481,0.394,4,312,5,1,0,0,0.284,1,4,53.33,0
C100285,Company_286,Nigeria,Fintech,2014,11,growth,2025,63.32,7.38,6.64,7.38,0.168,0.105,2.71,1.398,7.11,100.0,0.07,1,23640.78,44624.71,22.4,13,3,0,0,476,5.28,48,0.008,16.32,0,1,4,0,0.101,0.309,0.164,3,48,2,2,0,1,0.15,0,2,58.33,0
C100286,Company_287,USA,Logistics,2008,17,series_a,2025,134.04,9.52,2.03,9.52,0.242,0.015,2.94,2.112,55.95,100.0,0.56,0,0.0,0.0,14.11,32,3,0,0,481,11.17,54,0.016,9.83,0,1,1,0,0.052,0.397,0.232,4,72,1,2,0,1,0.217,1,3,57.14,0
C100287,Company_288,Germany,Dairy,2017,8,series_a,2025,4.93,0.11,-0.73,0.11,-0.136,-0.147,2.9,1.735,2.44,100.0,0.02,1,40663.09,15173.31,22.7,19,4,1,1,473,0.41,43,0.033,0.38,0,1,6,0,0.107,0.06,0.504,6,123,4,4,0,1,0.099,2,2,64.29,0
C100288,Company_289,Nigeria,Dairy,2023,2,series_a,2025,55.44,3.19,9.32,3.19,0.149,0.168,2.34,2.327,22.53,100.0,0.23,0,0.0,0.0,28.72,24,4,0,0,451,4.62,48,0.027,0.97,0,1,1,0,0.153,0.077,0.054,4,89,4,2,0,1,0.393,0,0,70.0,0
C100289,Company_290,Nigeria,Energy,2017,8,growth,2025,13.53,2.17,-0.59,2.17,0.007,-0.043,2.59,1.376,1.95,100.0,0.02,2,66098.64,50834.42,33.62,1,2,1,0,476,1.13,51,0.044,4.89,0,0,3,0,0.123,0.467,0.546,2,21,5,0,0,1,0.073,1,1,66.67,0
C100290,Company_291,Brazil,Healthcare,2017,8,mature,2025,45.73,8.34,8.9,8.34,-0.003,0.195,2.29,0.316,5.82,100.0,0.06,0,0.0,0.0,26.23,27,1,0,0,488,3.81,65,0.061,9.07,0,1,4,0,0.121,0.334,0.162,0,176,2,0,0,0,0.193,2,1,69.23,0
C100291,Company_292,USA,Retail,2020,5,growth,2025,23.9,0.29,4.61,0.29,0.564,0.193,0.88,1.835,3.04,100.0,0.03,0,0.0,0.0,53.92,14,2,1,1,485,1.99,47,0.017,8.6,0,1,5,0,0.093,0.097,0.166,7,120,4,1,0,1,0.044,2,1,69.23,0
C100292,Company_293,Philippines,E-commerce,2014,11,seed,2025,6.13,0.64,1.19,0.64,-0.268,0.194,0.85,0.659,1.51,100.0,0.02,1,156970.57,36139.25,34.87,32,2,0,0,477,0.51,38,0.019,3.07,0,1,1,0,0.222,0.328,0.431,6,63,5,1,0,1,0.184,4,0,78.57,0
C100293,Company_294,Nigeria,Retail,2008,17,series_a,2025,72.47,9.51,-6.47,9.51,-0.09,-0.089,2.24,1.808,7.28,100.0,0.07,1,129551.06,53691.25,19.57,34,3,0,1,508,6.04,46,0.049,26.74,0,1,7,0,-0.004,0.184,0.42,0,320,2,3,0,1,0.749,0,3,53.85,0
C100294,Company_295,Bangladesh,Software,2017,8,growth,2025,19.72,2.07,2.94,2.07,0.528,0.149,0.56,2.15,1.26,100.0,0.01,0,0.0,0.0,11.28,27,4,0,0,492,1.64,43,0.034,3.58,0,1,4,0,0.108,0.197,0.373,0,192,0,3,0,1,0.038,0,2,58.33,0
C100295,Company_296,Germany,Energy,2025,0,series_a,2025,5.55,0.68,-0.28,0.68,0.383,-0.051,0.88,0.324,1.51,100.0,0.02,0,0.0,0.0,7.52,39,3,0,0,532,0.46,47,0.034,1.98,0,1,4,0,0.075,0.491,0.614,4,79,1,0,0,1,0.095,2,3,60.0,0
C100296,Company_297,Nigeria,Logistics,2006,19,seed,2025,35.76,6.7,3.38,6.7,0.402,0.094,2.9,2.907,11.32,100.0,0.11,0,0.0,0.0,23.8,13,2,1,0,501,2.98,46,0.016,4.03,0,0,6,0,0.159,0.141,0.045,7,215,3,2,0,1,0.041,0,0,70.0,0
C100297,Company_298,Germany,Software,2019,6,growth,2025,12.61,1.22,-0.09,1.22,0.001,-0.007,2.83,1.352,4.26,100.0,0.04,1,104985.69,93140.09,17.91,3,3,1,0,504,1.05,53,0.052,1.86,0,1,4,0,0.11,0.356,0.21,5,181,4,0,0,1,0.215,1,1,66.67,0
C100298,Company_299,Kenya,AgTech,2018,7,series_a,2025,5.16,0.91,-0.8,0.91,0.153,-0.154,1.0,2.467,1.1,100.0,0.01,2,119802.91,8295.43,3.66,15,4,0,0,500,0.43,59,0.013,1.75,1,1,7,0,0.036,0.097,0.257,7,191,1,1,0,1,0.536,0,3,53.85,0
C100299,Company_300,India,Fintech,2023,2,mature,2025,18.42,2.12,0.65,2.12,0.004,0.036,1.13,0.688,2.44,100.0,0.02,2,371365.78,65543.48,43.48,18,2,1,0,525,1.54,47,0.022,2.46,0,1,7,0,0.063,0.303,0.026,4,23,4,2,0,1,0.183,2,1,69.23,0
C100300,Company_301,USA,AgTech,2019,6,growth,2025,32.84,1.07,-3.83,1.07,0.11,-0.117,0.61,1.676,9.09,100.0,0.09,2,144198.91,99056.7,7.72,11,4,0,1,518,2.74,57,0.064,18.51,0,1,7,0,0.101,0.079,0.176,6,277,4,4,0,0,0.131,2,3,60.0,0
C100301,Company_302,Bangladesh,Dairy,2000,25,series_a,2025,45.77,2.49,3.45,2.49,0.012,0.075,2.7,0.913,15.13,100.0,0.15,0,0.0,0.0,29.87,35,3,0,0,538,3.81,57,0.03,12.96,0,1,0,0,0.134,0.092,0.084,3,242,3,4,0,1,0.323,1,2,61.54,0
C100302,Company_303,USA,Healthcare,2023,2,series_a,2025,9.85,1.84,1.75,1.84,0.199,0.178,1.06,1.843,0.23,100.0,0.0,1,71787.5,8608.1,13.34,37,1,0,1,511,0.82,47,0.001,4.77,0,1,5,0,0.068,0.754,0.361,2,31,3,4,0,0,0.11,2,1,69.23,0
C100303,Company_304,India,Energy,2020,5,seed,2025,58.55,2.06,-4.24,2.06,-0.177,-0.072,1.6,1.062,6.99,100.0,0.07,1,143799.21,74495.71,5.76,33,4,0,0,533,4.88,47,0.009,23.26,0,1,6,0,0.033,0.177,0.333,5,168,1,0,0,1,0.415,2,3,60.0,0
C100304,Company_305,Canada,Retail,2024,1,series_a,2025,106.1,3.59,12.14,3.59,0.188,0.114,1.26,2.854,38.2,100.0,0.38,0,0.0,0.0,21.09,24,1,0,0,476,8.84,50,0.003,42.88,0,1,6,0,0.103,0.38,0.345,6,117,5,3,0,1,0.423,2,2,64.29,0
C100305,Company_306,Brazil,Manufacturing,2013,12,series_a,2025,82.93,3.99,-13.35,3.99,0.137,-0.161,1.52,2.598,38.98,100.0,0.39,1,14303.13,15613.08,31.65,22,4,0,0,524,6.91,43,0.016,5.15,0,1,1,0,0.122,0.17,0.097,7,106,3,2,0,0,0.052,1,5,50.0,0
C100306,Company_307,Nigeria,Dairy,2009,16,growth,2025,59.35,11.33,-2.47,11.33,0.067,-0.042,2.45,1.868,5.08,100.0,0.05,0,0.0,0.0,35.16,29,3,0,0,493,4.95,38,0.029,14.3,0,1,7,0,0.131,0.298,0.384,0,355,0,0,0,1,0.076,2,2,64.29,0
C100307,Company_308,Canada,Energy,2023,2,seed,2025,14.6,1.08,0.99,1.08,-0.667,0.068,1.03,2.655,7.16,100.0,0.07,1,59012.97,34234.93,6.92,25,1,0,1,478,1.22,49,0.077,2.96,0,1,1,0,0.035,0.103,0.141,1,192,1,4,0,0,0.288,2,3,60.0,0
C100308,Company_309,Canada,Retail,2018,7,growth,2025,12.79,0.48,-0.5,0.48,0.549,-0.039,1.72,0.122,4.24,100.0,0.04,2,356666.3,32897.15,16.31,16,1,0,0,546,1.07,44,0.072,3.58,0,1,4,0,0.099,0.568,0.067,2,182,2,0,0,1,0.107,2,1,69.23,0
C100309,Company_310,Brazil,Manufacturing,2007,18,mature,2025,30.04,2.41,-5.49,2.41,-0.126,-0.183,0.83,1.05,11.95,100.0,0.12,1,125734.18,17207.26,23.03,24,4,1,0,528,2.5,52,0.015,14.38,0,0,3,0,0.076,0.576,0.31,2,159,1,0,0,1,0.061,2,6,50.0,0
C100310,Company_311,UK,Logistics,2009,16,series_a,2025,30.22,0.5,0.1,0.5,0.199,0.003,2.88,0.549,9.28,100.0,0.09,2,327878.86,85501.47,29.18,8,3,0,0,502,2.52,47,0.104,11.25,0,0,4,1,0.061,0.449,0.207,0,22,5,2,0,1,0.178,1,1,66.67,0
C100311,Company_312,Kenya,Healthcare,2008,17,seed,2025,39.32,7.11,-6.9,7.11,0.364,-0.175,2.48,0.687,7.95,100.0,0.08,4,180238.71,21599.94,9.7,36,1,1,0,510,3.28,52,0.01,17.56,0,1,2,0,0.075,0.361,0.207,6,201,0,3,0,1,0.143,0,2,58.33,0
C100312,Company_313,Canada,Retail,2004,21,series_a,2025,23.57,3.11,-0.53,3.11,-0.093,-0.023,1.75,0.757,10.76,100.0,0.11,3,281618.26,8498.22,30.88,10,3,0,1,507,1.96,47,0.019,8.7,0,1,2,0,0.045,0.275,0.247,7,94,4,0,0,0,0.18,3,1,71.43,0
C100313,Company_314,Germany,E-commerce,2025,0,mature,2025,136.64,24.15,20.56,24.15,0.048,0.15,1.66,2.933,46.76,100.0,0.47,0,0.0,0.0,17.33,1,3,0,0,534,11.39,53,0.027,34.08,0,0,0,0,0.056,0.425,0.359,5,311,4,0,0,1,0.365,1,1,66.67,0
C100314,Company_315,UK,AgTech,2021,4,series_a,2025,39.47,7.81,-1.98,7.81,0.742,-0.05,1.26,0.833,17.11,100.0,0.17,0,0.0,0.0,17.95,6,4,0,0,498,3.29,42,0.067,18.57,0,1,1,0,0.188,0.142,0.262,2,119,0,1,0,1,0.05,2,1,69.23,0
C100315,Company_316,Germany,Retail,2018,7,seed,2025,10.14,0.14,1.09,0.14,0.635,0.107,1.48,0.652,3.87,100.0,0.04,1,103719.09,36949.72,27.02,22,1,0,0,517,0.85,48,0.012,4.34,0,1,3,0,0.131,0.418,0.244,7,66,2,0,0,1,0.148,0,0,70.0,0
C100316,Company_317,Canada,E-commerce,2021,4,seed,2025,19.49,2.9,1.22,2.9,0.381,0.063,1.63,0.25,7.56,100.0,0.08,2,49804.1,24053.53,26.0,7,2,0,0,547,1.62,40,0.014,8.44,0,1,0,0,0.154,0.249,0.145,7,92,2,2,0,0,0.184,0,2,58.33,0
C100317,Company_318,Germany,Logistics,2012,13,series_a,2025,4.8,0.69,0.21,0.69,0.544,0.043,2.28,2.806,0.2,100.0,0.0,0,0.0,0.0,11.11,23,1,0,0,523,0.4,52,0.032,0.52,0,0,3,0,0.034,0.396,0.169,3,12,3,4,0,1,0.113,0,2,58.33,0
C100318,Company_319,Canada,Software,2018,7,series_a,2025,18.99,1.24,3.76,1.24,-0.101,0.198,2.84,1.177,4.28,100.0,0.04,0,0.0,0.0,6.83,39,1,0,0,530,1.58,46,0.044,5.23,0,1,7,0,0.185,0.616,0.27,3,156,5,0,0,1,0.007,4,1,73.33,0
C100319,Company_320,Germany,Healthcare,2017,8,growth,2025,23.76,1.05,-2.23,1.05,0.003,-0.094,2.83,0.433,2.62,100.0,0.03,3,504241.28,41411.12,52.36,23,3,0,0,467,1.98,52,0.007,4.14,0,1,7,0,0.067,0.256,0.27,2,144,0,4,0,1,0.217,2,2,64.29,0
C100320,Company_321,Germany,Logistics,2012,13,growth,2025,23.53,0.71,-1.7,0.71,-0.133,-0.072,2.53,2.28,5.82,100.0,0.06,0,0.0,0.0,50.03,34,2,0,0,480,1.96,56,0.063,3.36,0,1,7,0,-0.001,0.53,0.181,4,176,4,0,0,1,0.15,0,1,63.64,0
C100321,Company_322,India,Healthcare,2024,1,series_a,2025,11.84,2.14,1.16,2.14,-0.045,0.098,2.94,0.666,2.86,100.0,0.03,1,13708.71,34177.3,53.07,1,4,0,1,482,0.99,52,0.019,5.82,0,1,1,0,0.047,0.311,0.412,6,239,3,3,0,1,0.232,1,1,66.67,0
C100322,Company_323,Bangladesh,Software,2017,8,growth,2025,38.59,5.85,1.93,5.85,0.584,0.05,2.6,2.285,7.08,100.0,0.07,1,75710.31,13650.51,5.86,26,2,0,0,496,3.22,45,0.034,1.97,0,1,7,0,0.046,0.247,0.357,0,68,4,4,0,1,0.292,2,3,60.0,0
C100323,Company_324,Bangladesh,Retail,2007,18,series_a,2025,70.36,2.37,1.97,2.37,-0.141,0.028,2.62,2.335,25.68,100.0,0.26,1,132820.48,47225.3,33.29,20,1,0,1,492,5.86,44,0.113,40.66,0,0,0,0,0.025,0.302,0.182,7,268,4,1,0,1,0.261,2,1,69.23,0
C100324,Company_325,Bangladesh,Fintech,2008,17,seed,2025,85.82,3.2,-11.79,3.2,0.16,-0.137,0.88,1.18,3.22,100.0,0.03,2,137459.85,16978.2,33.48,26,2,1,1,523,7.15,44,0.041,41.27,0,0,7,0,0.087,0.163,0.058,3,69,3,0,0,1,0.194,0,2,58.33,0
C100325,Company_326,India,Software,2010,15,series_a,2025,98.51,15.17,10.97,15.17,0.294,0.111,1.07,2.926,49.02,100.0,0.49,1,139410.4,34472.98,28.97,21,4,0,0,466,8.21,48,0.025,42.36,0,1,5,0,0.098,0.258,0.357,1,210,1,3,0,0,0.168,5,0,80.0,0
C100326,Company_327,Nigeria,Software,2012,13,series_a,2025,17.7,1.2,-3.21,1.2,-0.157,-0.182,1.09,0.155,8.82,100.0,0.09,0,0.0,0.0,22.17,9,3,0,1,506,1.48,52,0.011,3.58,0,1,5,0,0.122,0.512,0.205,2,68,5,1,0,1,0.287,2,3,60.0,0
C100327,Company_328,Brazil,Manufacturing,2017,8,mature,2025,130.41,0.0,-5.85,0.0,-0.008,-0.045,2.21,1.322,52.21,100.0,0.52,1,103581.46,65364.03,11.59,24,1,0,0,521,10.87,47,0.007,34.96,0,1,5,0,0.096,0.187,0.382,4,127,5,2,0,1,0.158,1,1,66.67,0
C100328,Company_329,Philippines,Logistics,2002,23,series_a,2025,27.43,0.32,5.3,0.32,0.275,0.193,1.96,1.048,11.61,100.0,0.12,0,0.0,0.0,54.56,2,1,0,1,510,2.29,49,0.094,6.8,0,1,5,0,0.105,0.31,0.223,3,324,2,1,0,1,0.142,3,0,76.92,0
C100329,Company_330,Canada,Energy,2013,12,seed,2025,50.28,4.33,5.95,4.33,0.409,0.118,2.74,0.716,5.41,100.0,0.05,1,132142.85,71107.02,42.73,11,1,0,0,504,4.19,55,0.014,20.21,0,0,5,0,-0.051,0.287,0.362,1,264,4,3,0,1,0.266,1,2,61.54,0
C100330,Company_331,Philippines,Retail,2014,11,growth,2025,42.78,3.5,6.96,3.5,0.172,0.163,2.62,0.474,0.88,100.0,0.01,0,0.0,0.0,34.48,24,2,1,1,482,3.56,42,0.044,18.72,0,1,6,1,0.076,0.106,0.21,5,217,3,2,0,0,0.061,1,1,66.67,0
C100331,Company_332,Philippines,Manufacturing,2009,16,mature,2025,52.16,3.53,-1.41,3.53,-0.012,-0.027,2.72,0.906,18.77,100.0,0.19,1,76957.87,59618.61,22.19,1,4,0,0,458,4.35,52,0.014,14.74,0,1,7,0,0.087,0.403,0.271,3,58,4,3,0,1,0.17,0,1,63.64,0
C100332,Company_333,USA,Dairy,2006,19,series_a,2025,12.47,0.92,2.42,0.92,-0.244,0.194,1.82,2.545,3.35,100.0,0.03,1,30351.36,69716.65,51.17,7,1,0,0,515,1.04,48,0.05,6.5,1,1,3,0,0.083,0.158,0.464,5,40,0,1,0,1,0.155,1,1,66.67,0
C100333,Company_334,Philippines,Dairy,2008,17,seed,2025,31.6,6.02,1.77,6.02,0.404,0.056,2.96,1.96,8.4,100.0,0.08,2,123492.65,6718.86,73.84,6,4,0,0,481,2.63,43,0.01,8.93,0,1,7,0,0.053,0.606,0.034,1,179,0,4,0,1,0.099,2,1,69.23,0
C100334,Company_335,Brazil,AgTech,2003,22,seed,2025,21.49,0.61,2.48,0.61,0.199,0.116,2.29,2.71,1.98,100.0,0.02,2,94119.63,18388.74,19.58,16,1,0,0,431,1.79,48,0.034,11.23,0,1,1,0,0.106,0.168,0.168,1,314,1,1,0,1,0.156,7,0,82.35,0
C100335,Company_336,USA,Manufacturing,2003,22,growth,2025,13.3,1.54,-1.08,1.54,-0.145,-0.081,1.86,1.474,4.81,100.0,0.05,1,157611.05,66717.2,49.91,24,2,1,0,529,1.11,45,0.105,1.66,0,0,2,0,-0.067,0.245,0.264,0,351,2,3,0,1,0.144,1,0,72.73,0
C100336,Company_337,Nigeria,E-commerce,2021,4,seed,2025,487.28,52.39,64.92,52.39,0.109,0.133,1.79,2.715,193.48,100.0,1.93,0,0.0,0.0,48.73,12,1,1,1,521,40.61,57,0.014,199.37,0,1,6,0,0.011,0.417,0.08,1,76,1,1,0,1,0.148,4,1,73.33,0
C100337,Company_338,Germany,Software,2013,12,series_a,2025,23.98,1.74,0.85,1.74,0.379,0.035,2.89,1.751,0.74,100.0,0.01,1,33695.75,15198.44,38.74,39,3,0,0,503,2.0,49,0.034,10.41,0,1,1,0,0.081,0.355,0.422,0,143,4,3,0,1,0.571,1,0,72.73,0
